time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0760424034441,-0.00182591221632,11.4793302527,0.015667162417,0.0354640653041,0.0,-0.213016448785,0.0336932881372,2.3993330555,0.0123367498748,0.0560841640219,0.0,430.2580835019068,430.5823055744907,429.7376882917397,429.59465614635
1.3200000000000007,-0.089607335108,0.000538305584148,11.6273109814,0.0160408124585,0.0382832648845,0.0,-0.239484657066,0.0451733102307,2.53305393464,-0.0102388413341,0.0141352502232,0.0,456.08944273399084,452.72785065852764,452.77078420421316,450.9508548703673
1.3800000000000008,-0.104757690886,0.00357200492853,11.7819235769,0.0155936508575,0.0386995338099,0.0,-0.265590738733,0.0558941142342,2.62049783281,-0.00239321967693,-0.0141025969128,0.0,440.33220399398897,437.9899846785108,439.14418213461715,439.7945878901442
1.4400000000000008,-0.121651977447,0.00731222511661,11.9463263821,0.0150610636391,0.037891784797,0.0,-0.2974306967,0.0687357247797,2.85903136614,-0.026811965936,-0.0122120678845,0.0,484.750786048801,484.8929583827675,486.71174034978355,484.8808714708426
1.5000000000000009,-0.140393501984,0.0117856253111,12.1238723725,0.0133513008814,0.0366715441827,0.0,-0.327166581027,0.0801765399589,3.05865936501,-0.0320963589264,-0.0462273293755,0.0,476.60786900902144,474.0008943729907,475.19165255895007,474.78622563044155
1.560000000000001,-0.16087902585,0.0169026216469,12.3133129288,0.0114745487202,0.0343009588621,0.0,-0.35537114026,0.0901618372203,3.25549788643,-0.0296933031347,-0.0286518330625,0.0,474.1020468198776,475.4497658302326,475.8375474451994,476.0212024764662
1.620000000000001,-0.182957567652,0.0225597250055,12.5131462054,0.00914677717273,0.0328676609359,0.0,-0.380397194085,0.0981946720241,3.40518368523,-0.071694746567,-0.0157495190977,0.0,463.1754457495255,464.18900285157565,462.7726392918333,459.4534255510798
1.680000000000001,-0.20643366169,0.0286171310272,12.7196518433,0.00500274747323,0.0318600029841,0.0,-0.402039015557,0.10330319514,3.47812376688,-0.0642735414207,-0.0189701745365,0.0,439.94220186747765,439.67552246962913,438.96429910189323,439.5760327594601
1.740000000000001,-0.231206126003,0.0349025657219,12.9311029879,0.00110608246216,0.0307592919331,0.0,-0.423590778277,0.105818918479,3.56996976767,-0.0663204191812,-0.0171237021193,0.0,445.97363005721473,446.1244903822341,445.9563284855144,445.7860044584289
1.8000000000000012,-0.257187494783,0.0412580853813,13.1459994547,6.28037686436,0.0302156876303,0.0,-0.442387327908,0.105673477084,3.5931751339,-0.0631692096557,0.00351689145351,0.0,423.6641570183832,425.4353259975424,424.38989616136064,424.6569425852939
1.8600000000000012,-0.284378618219,0.0475233971122,13.3651769432,6.27662204257,0.0307202993573,0.0,-0.464013185353,0.102775697117,3.71235708951,-0.0614284598832,0.0167399425019,0.0,455.28837257373306,456.34504106253684,454.46355266853,454.6003299746086
1.9200000000000013,-0.312798393074,0.0535552913055,13.5888071977,6.2733334821,0.0322152741463,0.0,-0.483429267993,0.09797075182,3.74187995569,-0.0440830002036,0.0376304125143,0.0,426.93259111889677,428.71154358892215,426.68132221367165,428.15743277166365
1.9800000000000013,-0.342642606639,0.0591687647963,13.8211829481,6.27047425925,0.0343478922311,0.0,-0.511627172398,0.088809394651,4.00308225639,-0.0559700718076,0.0310052542141,0.0,497.85260754461876,497.3680084982025,498.4622623923134,497.5916395372
2.0400000000000014,-0.374057054505,0.0642235170044,14.064197358,6.26664966059,0.0361683895439,0.0,-0.535697448928,0.0793320376718,4.09704963933,-0.0876346271691,0.0289804291134,0.0,450.17197966194954,450.00838043292606,451.79766075010525,449.23390137177154
2.1000000000000014,-0.406891208865,0.0686533828692,14.3111548143,6.26118585387,0.0375355814315,0.0,-0.558919824861,0.0678357060487,4.13471188029,-0.0989901749026,0.00599903579978,0.0,434.49722187598525,432.566132219371,433.3928916975209,432.43003071654994
2.1600000000000015,-0.441148226035,0.0722839210007,14.5605849364,6.25571870255,0.0377362475482,0.0,-0.583004912485,0.0526536178986,4.17944706479,-0.0787880909864,-0.0025782097936,0.0,436.2406451800573,435.5237215679905,434.93307378211773,436.61454935143365
2.2200000000000015,-0.477092341373,0.0747241747467,14.8190344753,6.25137358311,0.0375424558028,0.0,-0.615078378399,0.0281516868352,4.43456305777,-0.062027050746,-0.00456619852239,0.0,499.07476728815215,498.9297019504769,498.7296655099874,499.9489224860041
2.2800000000000016,-0.51474844903,0.0757693887142,15.0872507071,6.24841518219,0.0368871891627,0.0,-0.640078261217,0.00637941760799,4.50568722237,-0.0315923465598,-0.0283410026845,0.0,446.863986858562,444.92160073063746,446.1816248036663,448.6579376940848
2.3400000000000016,-0.553831280183,0.0755095240701,15.358193862,6.24650581137,0.0355050864744,0.0,-0.662547852841,-0.0152096213844,4.52566887767,-0.0322877893488,-0.0141115621089,0.0,430.24908450600003,431.4521775643778,431.06969291896473,431.01051496697943
2.4000000000000017,-0.594470093556,0.0736792348044,15.6368156886,6.24430878416,0.0347247292062,0.0,-0.691951401378,-0.0460137218467,4.76076371028,-0.0471024611961,-0.0108817040716,0.0,495.93003031234696,496.1673684990439,496.74887601605116,495.6607233162797
2.4600000000000017,-0.636642608383,0.0701848981015,15.9233901861,6.24137290799,0.0341689334081,0.0,-0.71374420549,-0.070722539156,4.79157757955,-0.0528642115622,-0.00620835307609,0.0,436.7920473895412,437.1817838725665,436.68688813881965,436.20439765840166
2.520000000000002,-0.680191749177,0.0650568316402,16.2140725985,6.23849648752,0.0340729951874,0.0,-0.737860330167,-0.100502619111,4.89736889509,-0.0395686696043,0.00631372067973,0.0,459.7171029083639,460.70840261027024,460.15544680585225,461.2055114639505
2.580000000000002,-0.725171522958,0.0581088105307,16.510579437,6.2365011796,0.034150462408,0.0,-0.761482047319,-0.131296353818,4.98579029279,-0.022935795816,-0.0113570238874,0.0,456.6181027719628,455.2060459600819,455.6135026002797,456.9410923083555
2.640000000000002,-0.77155035804,0.0492994787112,16.8118947903,6.23526634211,0.0331115727729,0.0,-0.784393689961,-0.162459506906,5.0577281061,-0.016243864801,-0.0332084357625,0.0,453.0086391506075,451.2479124812401,451.25284237715425,451.7928090029988
2.700000000000002,-0.81939770071,0.0384259122697,17.1211016496,6.23478423627,0.0315884231367,0.0,-0.810297535576,-0.2000305498,5.24830632454,0.00472024158292,-0.0131089913464,0.0,487.56246103140643,489.06189380912053,486.69232133835015,488.2591567025318
2.760000000000002,-0.868523325468,0.025669882724,17.4339277757,6.23512623211,0.0305504759222,0.0,-0.827170166656,-0.225160852277,5.17954429835,0.00759071888706,-0.0273746107337,0.0,409.3129615134222,408.04120121275713,408.2376969491308,408.49370146082947
